year,month,starthour,season,weekday,trips
2017,Sep,02,Autumn,Friday,693
2017,Sep,02,Autumn,Monday,491
2017,Sep,02,Autumn,Saturday,1590
2017,Sep,02,Autumn,Sunday,1316
2017,Sep,02,Autumn,Thursday,432
2017,Sep,02,Autumn,Tuesday,379
2017,Sep,02,Autumn,Wednesday,367
2017,Sep,03,Autumn,Friday,428
2017,Sep,03,Autumn,Monday,309
2017,Sep,03,Autumn,Saturday,1038
2017,Sep,03,Autumn,Sunday,746
2017,Sep,03,Autumn,Thursday,214
2017,Sep,03,Autumn,Tuesday,205
2017,Sep,03,Autumn,Wednesday,209
2017,Sep,04,Autumn,Friday,500
2017,Sep,04,Autumn,Monday,396
2017,Sep,04,Autumn,Saturday,696
2017,Sep,04,Autumn,Sunday,508
2017,Sep,04,Autumn,Thursday,360
2017,Sep,04,Autumn,Tuesday,373
2017,Sep,04,Autumn,Wednesday,380
2017,Sep,05,Autumn,Friday,2129
2017,Sep,05,Autumn,Monday,1497
2017,Sep,05,Autumn,Saturday,595
2017,Sep,05,Autumn,Sunday,407
2017,Sep,05,Autumn,Thursday,1929
2017,Sep,05,Autumn,Tuesday,2151
2017,Sep,05,Autumn,Wednesday,2099
2017,Sep,06,Autumn,Friday,8134
2017,Sep,06,Autumn,Monday,5822
2017,Sep,06,Autumn,Saturday,1599
2017,Sep,06,Autumn,Sunday,1210
2017,Sep,06,Autumn,Thursday,7395
2017,Sep,06,Autumn,Tuesday,7999
2017,Sep,06,Autumn,Wednesday,7712
2017,Sep,07,Autumn,Friday,17994
2017,Sep,07,Autumn,Monday,12895
2017,Sep,07,Autumn,Saturday,3919
2017,Sep,07,Autumn,Sunday,2254
2017,Sep,07,Autumn,Thursday,16522
2017,Sep,07,Autumn,Tuesday,17565
2017,Sep,07,Autumn,Wednesday,16749
2017,Sep,08,Autumn,Friday,31501
2017,Sep,08,Autumn,Monday,20160
2017,Sep,08,Autumn,Saturday,7842
2017,Sep,08,Autumn,Sunday,4571
2017,Sep,08,Autumn,Thursday,28021
2017,Sep,08,Autumn,Tuesday,28517
2017,Sep,08,Autumn,Wednesday,26109
2017,Sep,09,Autumn,Friday,22671
2017,Sep,09,Autumn,Monday,14740
2017,Sep,09,Autumn,Saturday,12744
2017,Sep,09,Autumn,Sunday,7267
2017,Sep,09,Autumn,Thursday,18828
2017,Sep,09,Autumn,Tuesday,18279
2017,Sep,09,Autumn,Wednesday,17982
2017,Sep,10,Autumn,Friday,14311
2017,Sep,10,Autumn,Monday,10567
2017,Sep,10,Autumn,Saturday,16899
2017,Sep,10,Autumn,Sunday,10926
2017,Sep,10,Autumn,Thursday,11075
2017,Sep,10,Autumn,Tuesday,10415
2017,Sep,10,Autumn,Wednesday,10190
2017,Sep,11,Autumn,Friday,14236
2017,Sep,11,Autumn,Monday,11266
2017,Sep,11,Autumn,Saturday,20326
2017,Sep,11,Autumn,Sunday,13737
2017,Sep,11,Autumn,Thursday,10398
2017,Sep,11,Autumn,Tuesday,10251
2017,Sep,11,Autumn,Wednesday,9746
2017,Sep,12,Autumn,Friday,17065
2017,Sep,12,Autumn,Monday,13208
2017,Sep,12,Autumn,Saturday,22831
2017,Sep,12,Autumn,Sunday,16166
2017,Sep,12,Autumn,Thursday,12454
2017,Sep,12,Autumn,Tuesday,11872
2017,Sep,12,Autumn,Wednesday,11512
2017,Sep,13,Autumn,Friday,18539
2017,Sep,13,Autumn,Monday,13689
2017,Sep,13,Autumn,Saturday,23554
2017,Sep,13,Autumn,Sunday,17431
2017,Sep,13,Autumn,Thursday,12601
2017,Sep,13,Autumn,Tuesday,12206
2017,Sep,13,Autumn,Wednesday,11148
2017,Sep,14,Autumn,Friday,18930
2017,Sep,14,Autumn,Monday,14542
2017,Sep,14,Autumn,Saturday,23455
2017,Sep,14,Autumn,Sunday,17426
2017,Sep,14,Autumn,Thursday,13378
2017,Sep,14,Autumn,Tuesday,12301
2017,Sep,14,Autumn,Wednesday,11372
2017,Sep,15,Autumn,Friday,19953
2017,Sep,15,Autumn,Monday,15452
2017,Sep,15,Autumn,Saturday,24040
2017,Sep,15,Autumn,Sunday,17971
2017,Sep,15,Autumn,Thursday,14161
2017,Sep,15,Autumn,Tuesday,11352
2017,Sep,15,Autumn,Wednesday,12300
2017,Sep,16,Autumn,Friday,24888
2017,Sep,16,Autumn,Monday,18502
2017,Sep,16,Autumn,Saturday,23118
2017,Sep,16,Autumn,Sunday,19123
2017,Sep,16,Autumn,Thursday,17965
2017,Sep,16,Autumn,Tuesday,14787
2017,Sep,16,Autumn,Wednesday,15402
2017,Sep,17,Autumn,Friday,33791
2017,Sep,17,Autumn,Monday,28047
2017,Sep,17,Autumn,Saturday,20576
2017,Sep,17,Autumn,Sunday,18353
2017,Sep,17,Autumn,Thursday,29380
2017,Sep,17,Autumn,Tuesday,29148
2017,Sep,17,Autumn,Wednesday,26268
2017,Sep,18,Autumn,Friday,30256
2017,Sep,18,Autumn,Monday,28300
2017,Sep,18,Autumn,Saturday,19030
2017,Sep,18,Autumn,Sunday,17515
2017,Sep,18,Autumn,Thursday,30200
2017,Sep,18,Autumn,Tuesday,30883
2017,Sep,18,Autumn,Wednesday,27759
2017,Sep,19,Autumn,Friday,19930
2017,Sep,19,Autumn,Monday,18513
2017,Sep,19,Autumn,Saturday,14177
2017,Sep,19,Autumn,Sunday,13431
2017,Sep,19,Autumn,Thursday,19656
2017,Sep,19,Autumn,Tuesday,18102
2017,Sep,19,Autumn,Wednesday,17220
2017,Sep,20,Autumn,Friday,12212
2017,Sep,20,Autumn,Monday,12279
2017,Sep,20,Autumn,Saturday,9242
2017,Sep,20,Autumn,Sunday,8996
2017,Sep,20,Autumn,Thursday,12813
2017,Sep,20,Autumn,Tuesday,12013
2017,Sep,20,Autumn,Wednesday,10316
2017,Sep,21,Autumn,Friday,8746
2017,Sep,21,Autumn,Monday,8282
2017,Sep,21,Autumn,Saturday,7102
2017,Sep,21,Autumn,Sunday,6592
2017,Sep,21,Autumn,Thursday,9063
2017,Sep,21,Autumn,Tuesday,8757
2017,Sep,21,Autumn,Wednesday,7286
2017,Sep,22,Autumn,Friday,7174
2017,Sep,22,Autumn,Monday,5549
2017,Sep,22,Autumn,Saturday,5881
2017,Sep,22,Autumn,Sunday,4802
2017,Sep,22,Autumn,Thursday,6655
2017,Sep,22,Autumn,Tuesday,5922
2017,Sep,22,Autumn,Wednesday,5075
2017,Sep,23,Autumn,Friday,5549
2017,Sep,23,Autumn,Monday,3309
2017,Sep,23,Autumn,Saturday,5005
2017,Sep,23,Autumn,Sunday,3226
2017,Sep,23,Autumn,Thursday,4156
2017,Sep,23,Autumn,Tuesday,3593
2017,Sep,23,Autumn,Wednesday,3261
2017,Oct,00,Autumn,Friday,2190
2017,Oct,00,Autumn,Monday,1641
2017,Oct,00,Autumn,Saturday,3442
2017,Oct,00,Autumn,Sunday,4404
2017,Oct,00,Autumn,Thursday,1900
2017,Oct,00,Autumn,Tuesday,1790
2017,Oct,00,Autumn,Wednesday,1688
2017,Oct,01,Autumn,Friday,1045
2017,Oct,01,Autumn,Monday,878
2017,Oct,01,Autumn,Saturday,2187
2017,Oct,01,Autumn,Sunday,3231
2017,Oct,01,Autumn,Thursday,797
2017,Oct,01,Autumn,Tuesday,759
2017,Oct,01,Autumn,Wednesday,755
2017,Oct,02,Autumn,Friday,485
2017,Oct,02,Autumn,Monday,432
2017,Oct,02,Autumn,Saturday,1351
2017,Oct,02,Autumn,Sunday,2082
2017,Oct,02,Autumn,Thursday,397
2017,Oct,02,Autumn,Tuesday,378
2017,Oct,02,Autumn,Wednesday,373
2017,Oct,03,Autumn,Friday,315
2017,Oct,03,Autumn,Monday,271
2017,Oct,03,Autumn,Saturday,874
2017,Oct,03,Autumn,Sunday,1189
2017,Oct,03,Autumn,Thursday,219
2017,Oct,03,Autumn,Tuesday,285
2017,Oct,03,Autumn,Wednesday,246
2017,Oct,04,Autumn,Friday,385
2017,Oct,04,Autumn,Monday,389
2017,Oct,04,Autumn,Saturday,527
2017,Oct,04,Autumn,Sunday,706
2017,Oct,04,Autumn,Thursday,311
2017,Oct,04,Autumn,Tuesday,420
2017,Oct,04,Autumn,Wednesday,357
2017,Oct,05,Autumn,Friday,1719
2017,Oct,05,Autumn,Monday,1711
2017,Oct,05,Autumn,Saturday,493
2017,Oct,05,Autumn,Sunday,488
2017,Oct,05,Autumn,Thursday,1681
2017,Oct,05,Autumn,Tuesday,2493
2017,Oct,05,Autumn,Wednesday,2116
2017,Oct,06,Autumn,Friday,6509
2017,Oct,06,Autumn,Monday,6654
2017,Oct,06,Autumn,Saturday,1332
2017,Oct,06,Autumn,Sunday,1193
2017,Oct,06,Autumn,Thursday,6592
2017,Oct,06,Autumn,Tuesday,9390
2017,Oct,06,Autumn,Wednesday,7706
2017,Oct,07,Autumn,Friday,14999
2017,Oct,07,Autumn,Monday,14687
2017,Oct,07,Autumn,Saturday,3211
2017,Oct,07,Autumn,Sunday,2707
2017,Oct,07,Autumn,Thursday,15127
2017,Oct,07,Autumn,Tuesday,18639
2017,Oct,07,Autumn,Wednesday,17166
2017,Oct,08,Autumn,Friday,26800
2017,Oct,08,Autumn,Monday,26787
2017,Oct,08,Autumn,Saturday,6802
2017,Oct,08,Autumn,Sunday,5348
2017,Oct,08,Autumn,Thursday,26727
2017,Oct,08,Autumn,Tuesday,32576
2017,Oct,08,Autumn,Wednesday,29074
2017,Oct,09,Autumn,Friday,19179
2017,Oct,09,Autumn,Monday,20099
2017,Oct,09,Autumn,Saturday,10770
2017,Oct,09,Autumn,Sunday,8471
2017,Oct,09,Autumn,Thursday,18500
2017,Oct,09,Autumn,Tuesday,22769
2017,Oct,09,Autumn,Wednesday,19455
2017,Oct,10,Autumn,Friday,11586
2017,Oct,10,Autumn,Monday,11187
2017,Oct,10,Autumn,Saturday,14884
2017,Oct,10,Autumn,Sunday,12953
2017,Oct,10,Autumn,Thursday,10644
2017,Oct,10,Autumn,Tuesday,13069
2017,Oct,10,Autumn,Wednesday,11067
2017,Oct,11,Autumn,Friday,11699
2017,Oct,11,Autumn,Monday,10113
2017,Oct,11,Autumn,Saturday,18195
2017,Oct,11,Autumn,Sunday,14377
2017,Oct,11,Autumn,Thursday,10512
2017,Oct,11,Autumn,Tuesday,12255
2017,Oct,11,Autumn,Wednesday,10473
2017,Oct,12,Autumn,Friday,13984
2017,Oct,12,Autumn,Monday,11602
2017,Oct,12,Autumn,Saturday,20725
2017,Oct,12,Autumn,Sunday,17673
2017,Oct,12,Autumn,Thursday,12284
2017,Oct,12,Autumn,Tuesday,13961
2017,Oct,12,Autumn,Wednesday,12452
2017,Oct,13,Autumn,Friday,14761
2017,Oct,13,Autumn,Monday,12217
2017,Oct,13,Autumn,Saturday,21468
2017,Oct,13,Autumn,Sunday,18715
2017,Oct,13,Autumn,Thursday,12758
2017,Oct,13,Autumn,Tuesday,13456
2017,Oct,13,Autumn,Wednesday,12989
2017,Oct,14,Autumn,Friday,15833
2017,Oct,14,Autumn,Monday,13603
2017,Oct,14,Autumn,Saturday,22188
2017,Oct,14,Autumn,Sunday,19513
2017,Oct,14,Autumn,Thursday,13251
2017,Oct,14,Autumn,Tuesday,14239
2017,Oct,14,Autumn,Wednesday,13647
2017,Oct,15,Autumn,Friday,17285
2017,Oct,15,Autumn,Monday,14819
2017,Oct,15,Autumn,Saturday,22642
2017,Oct,15,Autumn,Sunday,19868
2017,Oct,15,Autumn,Thursday,14122
2017,Oct,15,Autumn,Tuesday,15786
2017,Oct,15,Autumn,Wednesday,14817
2017,Oct,16,Autumn,Friday,21901
2017,Oct,16,Autumn,Monday,19529
2017,Oct,16,Autumn,Saturday,21714
2017,Oct,16,Autumn,Sunday,20416
2017,Oct,16,Autumn,Thursday,17545
2017,Oct,16,Autumn,Tuesday,20741
2017,Oct,16,Autumn,Wednesday,18643
2017,Oct,17,Autumn,Friday,29902
2017,Oct,17,Autumn,Monday,32930
2017,Oct,17,Autumn,Saturday,20203
2017,Oct,17,Autumn,Sunday,19553
2017,Oct,17,Autumn,Thursday,28484
2017,Oct,17,Autumn,Tuesday,34804
2017,Oct,17,Autumn,Wednesday,29527
2017,Oct,18,Autumn,Friday,24591
2017,Oct,18,Autumn,Monday,32013
2017,Oct,18,Autumn,Saturday,16702
2017,Oct,18,Autumn,Sunday,16827
2017,Oct,18,Autumn,Thursday,28105
2017,Oct,18,Autumn,Tuesday,33468
2017,Oct,18,Autumn,Wednesday,25645
2017,Oct,19,Autumn,Friday,15498
2017,Oct,19,Autumn,Monday,20459
2017,Oct,19,Autumn,Saturday,12615
2017,Oct,19,Autumn,Sunday,12140
2017,Oct,19,Autumn,Thursday,17731
2017,Oct,19,Autumn,Tuesday,20279
2017,Oct,19,Autumn,Wednesday,17735
2017,Oct,20,Autumn,Friday,10073
2017,Oct,20,Autumn,Monday,13324
2017,Oct,20,Autumn,Saturday,9003
2017,Oct,20,Autumn,Sunday,8514
2017,Oct,20,Autumn,Thursday,12035
2017,Oct,20,Autumn,Tuesday,13352
2017,Oct,20,Autumn,Wednesday,11846
2017,Oct,21,Autumn,Friday,7296
2017,Oct,21,Autumn,Monday,9171
2017,Oct,21,Autumn,Saturday,7052
2017,Oct,21,Autumn,Sunday,6454
2017,Oct,21,Autumn,Thursday,8448
2017,Oct,21,Autumn,Tuesday,9963
2017,Oct,21,Autumn,Wednesday,8832
2017,Oct,22,Autumn,Friday,5897
2017,Oct,22,Autumn,Monday,6190
2017,Oct,22,Autumn,Saturday,6198
2017,Oct,22,Autumn,Sunday,4861
2017,Oct,22,Autumn,Thursday,5848
2017,Oct,22,Autumn,Tuesday,7034
2017,Oct,22,Autumn,Wednesday,6285
2017,Oct,23,Autumn,Friday,4786
2017,Oct,23,Autumn,Monday,3447
2017,Oct,23,Autumn,Saturday,5056
2017,Oct,23,Autumn,Sunday,3082
2017,Oct,23,Autumn,Thursday,3718
2017,Oct,23,Autumn,Tuesday,4116
2017,Oct,23,Autumn,Wednesday,3670
2017,Nov,00,Autumn,Friday,1586
2017,Nov,00,Autumn,Monday,879
2017,Nov,00,Autumn,Saturday,1615
2017,Nov,00,Autumn,Sunday,2085
2017,Nov,00,Autumn,Thursday,1760
2017,Nov,00,Autumn,Tuesday,1078
2017,Nov,00,Autumn,Wednesday,1505
2017,Nov,01,Autumn,Friday,776
2017,Nov,01,Autumn,Monday,436
2017,Nov,01,Autumn,Saturday,1118
2017,Nov,01,Autumn,Sunday,1491
2017,Nov,01,Autumn,Thursday,780
2017,Nov,01,Autumn,Tuesday,488
2017,Nov,01,Autumn,Wednesday,735
2017,Nov,02,Autumn,Friday,409
2017,Nov,02,Autumn,Monday,200
2017,Nov,02,Autumn,Saturday,720
2017,Nov,02,Autumn,Sunday,726
2017,Nov,02,Autumn,Thursday,384
2017,Nov,02,Autumn,Tuesday,217
2017,Nov,02,Autumn,Wednesday,411
2017,Nov,03,Autumn,Friday,213
2017,Nov,03,Autumn,Monday,152
2017,Nov,03,Autumn,Saturday,471
2017,Nov,03,Autumn,Sunday,484
2017,Nov,03,Autumn,Thursday,237
2017,Nov,03,Autumn,Tuesday,146
2017,Nov,03,Autumn,Wednesday,261
2017,Nov,04,Autumn,Friday,271
2017,Nov,04,Autumn,Monday,297
2017,Nov,04,Autumn,Saturday,279
2017,Nov,04,Autumn,Sunday,265
2017,Nov,04,Autumn,Thursday,341
2017,Nov,04,Autumn,Tuesday,293
2017,Nov,04,Autumn,Wednesday,366
2017,Nov,05,Autumn,Friday,1211
2017,Nov,05,Autumn,Monday,1627
2017,Nov,05,Autumn,Saturday,327
2017,Nov,05,Autumn,Sunday,292
2017,Nov,05,Autumn,Thursday,1466
2017,Nov,05,Autumn,Tuesday,1752
2017,Nov,05,Autumn,Wednesday,2031
2017,Nov,06,Autumn,Friday,4383
2017,Nov,06,Autumn,Monday,5892
2017,Nov,06,Autumn,Saturday,889
2017,Nov,06,Autumn,Sunday,643
2017,Nov,06,Autumn,Thursday,5400
2017,Nov,06,Autumn,Tuesday,6397
2017,Nov,06,Autumn,Wednesday,7337
2017,Nov,07,Autumn,Friday,9877
2017,Nov,07,Autumn,Monday,11278
2017,Nov,07,Autumn,Saturday,2381
2017,Nov,07,Autumn,Sunday,1724
2017,Nov,07,Autumn,Thursday,13408
2017,Nov,07,Autumn,Tuesday,14076
2017,Nov,07,Autumn,Wednesday,15128
2017,Nov,08,Autumn,Friday,17916
2017,Nov,08,Autumn,Monday,18393
2017,Nov,08,Autumn,Saturday,4552
2017,Nov,08,Autumn,Sunday,3792
2017,Nov,08,Autumn,Thursday,24875
2017,Nov,08,Autumn,Tuesday,23879
2017,Nov,08,Autumn,Wednesday,25391
2017,Nov,09,Autumn,Friday,13570
2017,Nov,09,Autumn,Monday,12287
2017,Nov,09,Autumn,Saturday,7355
2017,Nov,09,Autumn,Sunday,6621
2017,Nov,09,Autumn,Thursday,18046
2017,Nov,09,Autumn,Tuesday,16077
2017,Nov,09,Autumn,Wednesday,18349
2017,Nov,10,Autumn,Friday,8688
2017,Nov,10,Autumn,Monday,6695
2017,Nov,10,Autumn,Saturday,9549
2017,Nov,10,Autumn,Sunday,9092
2017,Nov,10,Autumn,Thursday,10831
2017,Nov,10,Autumn,Tuesday,8993
2017,Nov,10,Autumn,Wednesday,10624
2017,Nov,11,Autumn,Friday,8507
2017,Nov,11,Autumn,Monday,6376
2017,Nov,11,Autumn,Saturday,11541
2017,Nov,11,Autumn,Sunday,10707
2017,Nov,11,Autumn,Thursday,10305
2017,Nov,11,Autumn,Tuesday,8046
2017,Nov,11,Autumn,Wednesday,9934
2017,Nov,12,Autumn,Friday,10431
2017,Nov,12,Autumn,Monday,7948
2017,Nov,12,Autumn,Saturday,12937
2017,Nov,12,Autumn,Sunday,11165
2017,Nov,12,Autumn,Thursday,11923
2017,Nov,12,Autumn,Tuesday,9120
2017,Nov,12,Autumn,Wednesday,11883
2017,Nov,13,Autumn,Friday,10691
2017,Nov,13,Autumn,Monday,8505
2017,Nov,13,Autumn,Saturday,13165
2017,Nov,13,Autumn,Sunday,11206
2017,Nov,13,Autumn,Thursday,12071
2017,Nov,13,Autumn,Tuesday,9589
2017,Nov,13,Autumn,Wednesday,12852
2017,Nov,14,Autumn,Friday,11415
2017,Nov,14,Autumn,Monday,9109
2017,Nov,14,Autumn,Saturday,12367
2017,Nov,14,Autumn,Sunday,10203
2017,Nov,14,Autumn,Thursday,12336
2017,Nov,14,Autumn,Tuesday,10271
2017,Nov,14,Autumn,Wednesday,13832
2017,Nov,15,Autumn,Friday,11928
2017,Nov,15,Autumn,Monday,9676
2017,Nov,15,Autumn,Saturday,12446
2017,Nov,15,Autumn,Sunday,10056
2017,Nov,15,Autumn,Thursday,13455
2017,Nov,15,Autumn,Tuesday,9817
2017,Nov,15,Autumn,Wednesday,14946
2017,Nov,16,Autumn,Friday,14070
2017,Nov,16,Autumn,Monday,12955
2017,Nov,16,Autumn,Saturday,10945
2017,Nov,16,Autumn,Sunday,10345
2017,Nov,16,Autumn,Thursday,15849
2017,Nov,16,Autumn,Tuesday,10705
2017,Nov,16,Autumn,Wednesday,17307
2017,Nov,17,Autumn,Friday,17499
2017,Nov,17,Autumn,Monday,20849
2017,Nov,17,Autumn,Saturday,9059
2017,Nov,17,Autumn,Sunday,8734
2017,Nov,17,Autumn,Thursday,24127
2017,Nov,17,Autumn,Tuesday,16365
2017,Nov,17,Autumn,Wednesday,25174
2017,Nov,18,Autumn,Friday,14289
2017,Nov,18,Autumn,Monday,20810
2017,Nov,18,Autumn,Saturday,7386
2017,Nov,18,Autumn,Sunday,7626
2017,Nov,18,Autumn,Thursday,23492
2017,Nov,18,Autumn,Tuesday,16188
2017,Nov,18,Autumn,Wednesday,24788
2017,Nov,19,Autumn,Friday,9144
2017,Nov,19,Autumn,Monday,13412
2017,Nov,19,Autumn,Saturday,6188
2017,Nov,19,Autumn,Sunday,6174
2017,Nov,19,Autumn,Thursday,15364
2017,Nov,19,Autumn,Tuesday,10475
2017,Nov,19,Autumn,Wednesday,16134
2017,Nov,20,Autumn,Friday,5997
2017,Nov,20,Autumn,Monday,8632
2017,Nov,20,Autumn,Saturday,4726
2017,Nov,20,Autumn,Sunday,4800
2017,Nov,20,Autumn,Thursday,10830
2017,Nov,20,Autumn,Tuesday,7256
2017,Nov,20,Autumn,Wednesday,10902
2017,Nov,21,Autumn,Friday,4137
2017,Nov,21,Autumn,Monday,5773
2017,Nov,21,Autumn,Saturday,3765
2017,Nov,21,Autumn,Sunday,3644
2017,Nov,21,Autumn,Thursday,8050
2017,Nov,21,Autumn,Tuesday,5182
2017,Nov,21,Autumn,Wednesday,7770
2017,Nov,22,Autumn,Friday,3389
2017,Nov,22,Autumn,Monday,3904
2017,Nov,22,Autumn,Saturday,3279
2017,Nov,22,Autumn,Sunday,2711
2017,Nov,22,Autumn,Thursday,5528
2017,Nov,22,Autumn,Tuesday,3671
2017,Nov,22,Autumn,Wednesday,5731
2017,Nov,23,Autumn,Friday,2568
2017,Nov,23,Autumn,Monday,2128
2017,Nov,23,Autumn,Saturday,2780
2017,Nov,23,Autumn,Sunday,1607
2017,Nov,23,Autumn,Thursday,3511
2017,Nov,23,Autumn,Tuesday,2181
2017,Nov,23,Autumn,Wednesday,3416
2017,Dec,00,Winter,Friday,1464
2017,Dec,00,Winter,Monday,713
2017,Dec,00,Winter,Saturday,1649
2017,Dec,00,Winter,Sunday,1598
2017,Dec,00,Winter,Thursday,868
2017,Dec,00,Winter,Tuesday,910
2017,Dec,00,Winter,Wednesday,974
2017,Dec,01,Winter,Friday,679
2017,Dec,01,Winter,Monday,332
2017,Dec,01,Winter,Saturday,1064
2017,Dec,01,Winter,Sunday,1056
2017,Dec,01,Winter,Thursday,395
2017,Dec,01,Winter,Tuesday,429
2017,Dec,01,Winter,Wednesday,480
2017,Dec,02,Winter,Friday,364
2017,Dec,02,Winter,Monday,218
2017,Dec,02,Winter,Saturday,666
2017,Dec,02,Winter,Sunday,693
2017,Dec,02,Winter,Thursday,200
2017,Dec,02,Winter,Tuesday,237
2017,Dec,02,Winter,Wednesday,264
2017,Dec,03,Winter,Friday,228
2017,Dec,03,Winter,Monday,135
2017,Dec,03,Winter,Saturday,438
2017,Dec,03,Winter,Sunday,415
2017,Dec,03,Winter,Thursday,133
2017,Dec,03,Winter,Tuesday,134
2017,Dec,03,Winter,Wednesday,145
2017,Dec,04,Winter,Friday,305
2017,Dec,04,Winter,Monday,251
2017,Dec,04,Winter,Saturday,297
2017,Dec,04,Winter,Sunday,256
2017,Dec,04,Winter,Thursday,217
2017,Dec,04,Winter,Tuesday,249
2017,Dec,04,Winter,Wednesday,263
2017,Dec,05,Winter,Friday,1301
2017,Dec,05,Winter,Monday,1069
2017,Dec,05,Winter,Saturday,264
2017,Dec,05,Winter,Sunday,187
2017,Dec,05,Winter,Thursday,959
2017,Dec,05,Winter,Tuesday,1354
2017,Dec,05,Winter,Wednesday,1210
2017,Dec,06,Winter,Friday,4360
2017,Dec,06,Winter,Monday,3619
2017,Dec,06,Winter,Saturday,731
2017,Dec,06,Winter,Sunday,513
2017,Dec,06,Winter,Thursday,3335
2017,Dec,06,Winter,Tuesday,4738
2017,Dec,06,Winter,Wednesday,4278
2017,Dec,07,Winter,Friday,9703
2017,Dec,07,Winter,Monday,7926
2017,Dec,07,Winter,Saturday,1720
2017,Dec,07,Winter,Sunday,1292
2017,Dec,07,Winter,Thursday,6647
2017,Dec,07,Winter,Tuesday,9998
2017,Dec,07,Winter,Wednesday,8797
2017,Dec,08,Winter,Friday,17608
2017,Dec,08,Winter,Monday,14581
2017,Dec,08,Winter,Saturday,3281
2017,Dec,08,Winter,Sunday,2659
2017,Dec,08,Winter,Thursday,12283
2017,Dec,08,Winter,Tuesday,16904
2017,Dec,08,Winter,Wednesday,15198
2017,Dec,09,Winter,Friday,13471
2017,Dec,09,Winter,Monday,10705
2017,Dec,09,Winter,Saturday,4832
2017,Dec,09,Winter,Sunday,4399
2017,Dec,09,Winter,Thursday,9529
2017,Dec,09,Winter,Tuesday,11934
2017,Dec,09,Winter,Wednesday,10552
2017,Dec,10,Winter,Friday,8077
2017,Dec,10,Winter,Monday,5579
2017,Dec,10,Winter,Saturday,5718
2017,Dec,10,Winter,Sunday,6168
2017,Dec,10,Winter,Thursday,5479
2017,Dec,10,Winter,Tuesday,6611
2017,Dec,10,Winter,Wednesday,5722
2017,Dec,11,Winter,Friday,7814
2017,Dec,11,Winter,Monday,5213
2017,Dec,11,Winter,Saturday,6054
2017,Dec,11,Winter,Sunday,7511
2017,Dec,11,Winter,Thursday,5159
2017,Dec,11,Winter,Tuesday,6211
2017,Dec,11,Winter,Wednesday,5281
2017,Dec,12,Winter,Friday,9169
2017,Dec,12,Winter,Monday,6074
2017,Dec,12,Winter,Saturday,6267
2017,Dec,12,Winter,Sunday,8555
2017,Dec,12,Winter,Thursday,5897
2017,Dec,12,Winter,Tuesday,7094
2017,Dec,12,Winter,Wednesday,6193
2017,Dec,13,Winter,Friday,9707
2017,Dec,13,Winter,Monday,6330
2017,Dec,13,Winter,Saturday,6724
2017,Dec,13,Winter,Sunday,8756
2017,Dec,13,Winter,Thursday,6285
2017,Dec,13,Winter,Tuesday,7091
2017,Dec,13,Winter,Wednesday,6540
2017,Dec,14,Winter,Friday,10167
2017,Dec,14,Winter,Monday,6758
2017,Dec,14,Winter,Saturday,6818
2017,Dec,14,Winter,Sunday,8439
2017,Dec,14,Winter,Thursday,6602
2017,Dec,14,Winter,Tuesday,7265
2017,Dec,14,Winter,Wednesday,6785
2017,Dec,15,Winter,Friday,10546
2017,Dec,15,Winter,Monday,7404
2017,Dec,15,Winter,Saturday,7124
2017,Dec,15,Winter,Sunday,8316
2017,Dec,15,Winter,Thursday,7108
2017,Dec,15,Winter,Tuesday,7788
2017,Dec,15,Winter,Wednesday,7158
2017,Dec,16,Winter,Friday,11518
2017,Dec,16,Winter,Monday,8966
2017,Dec,16,Winter,Saturday,6634
2017,Dec,16,Winter,Sunday,8139
2017,Dec,16,Winter,Thursday,8732
2017,Dec,16,Winter,Tuesday,10137
2017,Dec,16,Winter,Wednesday,8928
2017,Dec,17,Winter,Friday,13348
2017,Dec,17,Winter,Monday,13865
2017,Dec,17,Winter,Saturday,5609
2017,Dec,17,Winter,Sunday,6703
2017,Dec,17,Winter,Thursday,12266
2017,Dec,17,Winter,Tuesday,15304
2017,Dec,17,Winter,Wednesday,13074
2017,Dec,18,Winter,Friday,11420
2017,Dec,18,Winter,Monday,14032
2017,Dec,18,Winter,Saturday,4613
2017,Dec,18,Winter,Sunday,5703
2017,Dec,18,Winter,Thursday,11217
2017,Dec,18,Winter,Tuesday,13871
2017,Dec,18,Winter,Wednesday,12526
2017,Dec,19,Winter,Friday,7664
2017,Dec,19,Winter,Monday,9302
2017,Dec,19,Winter,Saturday,4037
2017,Dec,19,Winter,Sunday,4528
2017,Dec,19,Winter,Thursday,7431
2017,Dec,19,Winter,Tuesday,7612
2017,Dec,19,Winter,Wednesday,8356
2017,Dec,20,Winter,Friday,5188
2017,Dec,20,Winter,Monday,6131
2017,Dec,20,Winter,Saturday,3084
2017,Dec,20,Winter,Sunday,3528
2017,Dec,20,Winter,Thursday,4926
2017,Dec,20,Winter,Tuesday,4604
2017,Dec,20,Winter,Wednesday,5507
2017,Dec,21,Winter,Friday,3665
2017,Dec,21,Winter,Monday,4192
2017,Dec,21,Winter,Saturday,2508
2017,Dec,21,Winter,Sunday,2801
2017,Dec,21,Winter,Thursday,3489
2017,Dec,21,Winter,Tuesday,3298
2017,Dec,21,Winter,Wednesday,3873
2017,Dec,22,Winter,Friday,2943
2017,Dec,22,Winter,Monday,2963
2017,Dec,22,Winter,Saturday,2242
