year,month,age,usertype,Trips,Avgtripdur
2018,Dec,51,Subscriber,16592,11.16923919
2018,Dec,52,Customer,250,22.4234
2018,Dec,52,Subscriber,15947,13.02734788
2018,Dec,53,Customer,230,22.2207971
2018,Dec,53,Subscriber,15812,12.46431297
2018,Dec,54,Customer,186,39.9171147
2018,Dec,54,Subscriber,15908,12.09825979
2018,Dec,55,Customer,226,22.72426254
2018,Dec,55,Subscriber,14864,12.52376659
2018,Dec,56,Customer,122,39.64030055
2018,Dec,56,Subscriber,13934,12.7061588
2018,Dec,57,Customer,106,28.21210692
2018,Dec,57,Subscriber,11955,11.80961941
2018,Dec,58,Customer,126,33.92619048
2018,Dec,58,Subscriber,12688,13.02055617
2018,Dec,59,Customer,92,72.76666667
2018,Dec,59,Subscriber,10435,15.06719534
2018,Dec,60,Customer,97,22.88556701
2018,Dec,60,Subscriber,9296,12.75308376
2018,Dec,61,Customer,63,37.20502646
2018,Dec,61,Subscriber,8347,13.46020526
2018,Dec,62,Customer,51,25.65947712
2018,Dec,62,Subscriber,7907,12.20657645
2018,Dec,63,Customer,58,29.93793103
2018,Dec,63,Subscriber,6029,12.44039918
2018,Dec,64,Customer,20,171.2258333
2018,Dec,64,Subscriber,5939,13.8621457
2018,Dec,65,Customer,24,31.14861111
2018,Dec,65,Subscriber,5457,11.56679189
2018,Dec,66,Customer,11,21.74848485
2018,Dec,66,Subscriber,3312,14.24751409
2018,Dec,67,Customer,27,36.49135802
2018,Dec,67,Subscriber,3167,12.76331439
2018,Dec,68,Customer,25,32.856
2018,Dec,68,Subscriber,2403,11.92496879
2018,Dec,69,Customer,3,26.64444444
2018,Dec,69,Subscriber,1802,12.76487236
2018,Dec,70,Customer,5,41.59
2018,Dec,70,Subscriber,1804,11.74858647
2018,Dec,71,Subscriber,1522,13.52014893
2018,Dec,72,Customer,1,29.88333333
2018,Dec,72,Subscriber,1257,13.5855476
2018,Dec,73,Customer,5,31.1
2018,Dec,73,Subscriber,636,33.86839623
2018,Dec,74,Subscriber,488,12.55642077
2018,Dec,75,Customer,1,25.38333333
2018,Dec,75,Subscriber,516,14.40607235
2018,Dec,76,Subscriber,667,14.38855572
2018,Dec,77,Subscriber,430,16.0574031
2018,Dec,78,Customer,6,14.36666667
2018,Dec,78,Subscriber,250,14.8772
2018,Dec,79,Subscriber,112,34.21383929
2018,Dec,80,Subscriber,133,9.095739348
2018,Dec,81,Subscriber,242,13.93367769
2018,Dec,82,Subscriber,154,8.420670996
2018,Dec,83,Subscriber,51,29.43235294
2018,Dec,84,Subscriber,55,11.79272727
2018,Dec,85,Subscriber,19,11.49824561
2018,Dec,86,Subscriber,21,8.16984127
2018,Dec,87,Subscriber,7,11.68333333
2018,Dec,88,Subscriber,59,13.07824859
2018,Dec,94,Subscriber,40,8.269166667
2018,Dec,95,Subscriber,9,8.868518519
2018,Dec,97,Subscriber,21,4.207936508
2018,Dec,98,Subscriber,2,39.65
2018,Dec,99,Subscriber,1,27.18333333
2018,Dec,100,Subscriber,7,9.216666667
2018,Dec,101,Subscriber,9,6.512962963
2018,Dec,102,Subscriber,4,5.5375
2018,Dec,106,Subscriber,18,14.46944444
2018,Dec,108,Subscriber,24,3.688888889
2018,Dec,109,Subscriber,20,26.46916667
2018,Dec,111,Subscriber,9,19.54814815
2018,Dec,117,Subscriber,36,17.7037037
2018,Dec,118,Subscriber,513,5.542560104
2018,Dec,119,Subscriber,7,17.07857143
2018,Dec,122,Subscriber,39,14.53333333
2018,Dec,123,Subscriber,9,13.5037037
2018,Dec,128,Subscriber,32,10.48697917
2018,Dec,129,Subscriber,5,9.96
2018,Dec,130,Subscriber,73,15.01780822
2018,Dec,131,Subscriber,30,16.555
2018,Dec,132,Subscriber,2,12.64166667
2018,Dec,133,Subscriber,8,14.75625
