year,month,starthour,season,weekday,trips
2018,Dec,22,Winter,Friday,2872
2018,Dec,22,Winter,Monday,3154
2018,Dec,22,Winter,Saturday,3604
2018,Dec,22,Winter,Sunday,2690
2018,Dec,22,Winter,Thursday,3468
2018,Dec,22,Winter,Tuesday,3093
2018,Dec,22,Winter,Wednesday,3562
2018,Dec,23,Winter,Friday,2363
2018,Dec,23,Winter,Monday,1840
2018,Dec,23,Winter,Saturday,2827
2018,Dec,23,Winter,Sunday,1785
2018,Dec,23,Winter,Thursday,2396
2018,Dec,23,Winter,Tuesday,1902
2018,Dec,23,Winter,Wednesday,2293
